shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"1-6126-178-0083",39.48308,8.899043,11,
"1-6126-178-0083",39.526147,8.850224,12,
"1-6126-178-0083",39.546212,8.788027,13,
"1-6125-179-0083",39.546212,8.788027,1,
"1-6125-179-0083",39.526147,8.850224,2,
"1-6125-179-0083",39.48308,8.899043,3,
"1-6125-179-0083",39.426129,8.916582,4,
"1-6125-179-0083",39.381454,8.935909,5,
"1-6125-179-0083",39.304598,8.965811,6,
"1-6125-179-0083",39.291031,8.989286,7,
"1-6125-179-0083",39.287611,8.997937,8,
"1-6125-179-0083",39.281795,9.013726,9,
"1-6125-179-0083",39.264201,9.045504,10,
"1-6125-179-0083",39.257262,9.062786,11,
"1-6125-179-0083",39.22779,9.096391,12,
"1-6125-179-0083",39.216084,9.107992,13,
"1-6124-17A-0083",39.216084,9.107992,1,
"1-6124-17A-0083",39.22779,9.096391,2,
"1-6124-17A-0083",39.257262,9.062786,3,
"1-6124-17A-0083",39.264201,9.045504,4,
"1-6124-17A-0083",39.281795,9.013726,5,
"1-6124-17A-0083",39.287611,8.997937,6,
"1-6124-17A-0083",39.291031,8.989286,7,
"1-6124-17A-0083",39.304598,8.965811,8,
"1-6124-17A-0083",39.381454,8.935909,9,
"1-6124-17A-0083",39.426129,8.916582,10,
"1-6124-17A-0083",39.48308,8.899043,11,
"1-6124-17A-0083",39.526147,8.850224,12,
"1-6124-17A-0083",39.546212,8.788027,13,
"1-6123-17B-0083",39.546212,8.788027,1,
"1-6123-17B-0083",39.526147,8.850224,2,
"1-6123-17B-0083",39.48308,8.899043,3,
"1-6123-17B-0083",39.426129,8.916582,4,
"1-6123-17B-0083",39.381454,8.935909,5,
"1-6123-17B-0083",39.304598,8.965811,6,
"1-6123-17B-0083",39.291031,8.989286,7,
"1-6123-17B-0083",39.287611,8.997937,8,
"1-6123-17B-0083",39.281795,9.013726,9,
"1-6123-17B-0083",39.264201,9.045504,10,
"1-6123-17B-0083",39.257262,9.062786,11,
"1-6123-17B-0083",39.22779,9.096391,12,
"1-6123-17B-0083",39.216084,9.107992,13,
"1-6122-17C-0083",39.216084,9.107992,1,
"1-6122-17C-0083",39.22779,9.096391,2,
"1-6122-17C-0083",39.257262,9.062786,3,
"1-6122-17C-0083",39.264201,9.045504,4,
"1-6122-17C-0083",39.281795,9.013726,5,
"1-6122-17C-0083",39.287611,8.997937,6,
"1-6122-17C-0083",39.291031,8.989286,7,
"1-6122-17C-0083",39.304598,8.965811,8,
"1-6122-17C-0083",39.381454,8.935909,9,
"1-6122-17C-0083",39.426129,8.916582,10,
"1-6122-17C-0083",39.48308,8.899043,11,
"1-6122-17C-0083",39.526147,8.850224,12,
"1-6122-17C-0083",39.546212,8.788027,13,
"1-6121-17D-0083",39.546212,8.788027,1,
"1-6121-17D-0083",39.526147,8.850224,2,
"1-6121-17D-0083",39.48308,8.899043,3,
"1-6121-17D-0083",39.426129,8.916582,4,
"1-6121-17D-0083",39.381454,8.935909,5,
"1-6121-17D-0083",39.304598,8.965811,6,
"1-6121-17D-0083",39.291031,8.989286,7,
"1-6121-17D-0083",39.287611,8.997937,8,
"1-6121-17D-0083",39.281795,9.013726,9,
"1-6121-17D-0083",39.264201,9.045504,10,
"1-6121-17D-0083",39.257262,9.062786,11,
"1-6121-17D-0083",39.22779,9.096391,12,
"1-6121-17D-0083",39.216084,9.107992,13,
"1-6120-17E-0083",39.216084,9.107992,1,
"1-6120-17E-0083",39.22779,9.096391,2,
"1-6120-17E-0083",39.257262,9.062786,3,
"1-6120-17E-0083",39.264201,9.045504,4,
"1-6120-17E-0083",39.281795,9.013726,5,
"1-6120-17E-0083",39.287611,8.997937,6,
"1-6120-17E-0083",39.291031,8.989286,7,
"1-6120-17E-0083",39.304598,8.965811,8,
"1-6120-17E-0083",39.381454,8.935909,9,
"1-6120-17E-0083",39.426129,8.916582,10,
"1-6120-17E-0083",39.48308,8.899043,11,
"1-6120-17E-0083",39.526147,8.850224,12,
"1-6120-17E-0083",39.546212,8.788027,13,
"1-6118-17F-0083",39.216084,9.107992,1,
"1-6118-17F-0083",39.22779,9.096391,2,
"1-6118-17F-0083",39.257262,9.062786,3,
"1-6118-17F-0083",39.264201,9.045504,4,
"1-6118-17F-0083",39.281795,9.013726,5,
"1-6118-17F-0083",39.287611,8.997937,6,
"1-6118-17F-0083",39.291031,8.989286,7,
"1-6118-17F-0083",39.304598,8.965811,8,
"1-6118-17F-0083",39.381454,8.935909,9,
"1-6118-17F-0083",39.426129,8.916582,10,
"1-6118-17F-0083",39.48308,8.899043,11,
"1-6118-17F-0083",39.526147,8.850224,12,
"1-6118-17F-0083",39.546212,8.788027,13,
"1-6117-180-0083",39.546212,8.788027,1,
"1-6117-180-0083",39.526147,8.850224,2,
"1-6117-180-0083",39.48308,8.899043,3,
"1-6117-180-0083",39.426129,8.916582,4,
"1-6117-180-0083",39.381454,8.935909,5,
"1-6117-180-0083",39.304598,8.965811,6,
"1-6117-180-0083",39.291031,8.989286,7,
"1-6117-180-0083",39.287611,8.997937,8,
"1-6117-180-0083",39.281795,9.013726,9,
"1-6117-180-0083",39.264201,9.045504,10,
"1-6117-180-0083",39.257262,9.062786,11,
"1-6117-180-0083",39.22779,9.096391,12,
"1-6117-180-0083",39.216084,9.107992,13,
"1-6116-181-0083",39.216084,9.107992,1,
"1-6116-181-0083",39.22779,9.096391,2,
"1-6116-181-0083",39.257262,9.062786,3,
"1-6116-181-0083",39.264201,9.045504,4,
"1-6116-181-0083",39.281795,9.013726,5,
"1-6116-181-0083",39.287611,8.997937,6,
"1-6116-181-0083",39.291031,8.989286,7,
"1-6116-181-0083",39.304598,8.965811,8,
"1-6116-181-0083",39.381454,8.935909,9,
"1-6116-181-0083",39.426129,8.916582,10,
"1-6116-181-0083",39.48308,8.899043,11,
"1-6116-181-0083",39.526147,8.850224,12,
"1-6116-181-0083",39.546212,8.788027,13,
"1-6115-182-0083",39.546212,8.788027,1,
"1-6115-182-0083",39.526147,8.850224,2,
"1-6115-182-0083",39.48308,8.899043,3,
"1-6115-182-0083",39.426129,8.916582,4,
"1-6115-182-0083",39.381454,8.935909,5,
"1-6115-182-0083",39.304598,8.965811,6,
"1-6115-182-0083",39.291031,8.989286,7,
"1-6115-182-0083",39.287611,8.997937,8,
"1-6115-182-0083",39.281795,9.013726,9,
"1-6115-182-0083",39.264201,9.045504,10,
"1-6115-182-0083",39.257262,9.062786,11,
"1-6115-182-0083",39.22779,9.096391,12,
"1-6115-182-0083",39.216084,9.107992,13,
"1-6114-183-0083",39.216084,9.107992,1,
"1-6114-183-0083",39.22779,9.096391,2,
"1-6114-183-0083",39.257262,9.062786,3,
"1-6114-183-0083",39.264201,9.045504,4,
"1-6114-183-0083",39.281795,9.013726,5,
"1-6114-183-0083",39.287611,8.997937,6,
"1-6114-183-0083",39.291031,8.989286,7,
"1-6114-183-0083",39.304598,8.965811,8,
"1-6114-183-0083",39.381454,8.935909,9,
"1-6114-183-0083",39.426129,8.916582,10,
"1-6114-183-0083",39.48308,8.899043,11,
"1-6114-183-0083",39.526147,8.850224,12,
"1-6114-183-0083",39.546212,8.788027,13,
"1-6112-184-0083",39.216084,9.107992,1,
"1-6112-184-0083",39.22779,9.096391,2,
"1-6112-184-0083",39.257262,9.062786,3,
"1-6112-184-0083",39.264201,9.045504,4,
"1-6112-184-0083",39.281795,9.013726,5,
"1-6112-184-0083",39.287611,8.997937,6,
"1-6112-184-0083",39.291031,8.989286,7,
"1-6112-184-0083",39.304598,8.965811,8,
"1-6112-184-0083",39.381454,8.935909,9,
"1-6112-184-0083",39.426129,8.916582,10,
"1-6112-184-0083",39.48308,8.899043,11,
"1-6112-184-0083",39.526147,8.850224,12,
"1-6112-184-0083",39.546212,8.788027,13,
"1-6111-185-0083",39.546212,8.788027,1,
"1-6111-185-0083",39.526147,8.850224,2,
"1-6111-185-0083",39.48308,8.899043,3,
"1-6111-185-0083",39.426129,8.916582,4,
"1-6111-185-0083",39.381454,8.935909,5,
"1-6111-185-0083",39.304598,8.965811,6,
"1-6111-185-0083",39.291031,8.989286,7,
"1-6111-185-0083",39.287611,8.997937,8,
"1-6111-185-0083",39.281795,9.013726,9,
"1-6111-185-0083",39.264201,9.045504,10,
"1-6111-185-0083",39.257262,9.062786,11,
"1-6111-185-0083",39.22779,9.096391,12,
"1-6111-185-0083",39.216084,9.107992,13,
"1-6110-186-0083",39.216084,9.107992,1,
"1-6110-186-0083",39.22779,9.096391,2,
"1-6110-186-0083",39.257262,9.062786,3,
"1-6110-186-0083",39.264201,9.045504,4,
"1-6110-186-0083",39.281795,9.013726,5,
"1-6110-186-0083",39.287611,8.997937,6,
"1-6110-186-0083",39.291031,8.989286,7,
"1-6110-186-0083",39.304598,8.965811,8,
"1-6110-186-0083",39.381454,8.935909,9,
"1-6110-186-0083",39.426129,8.916582,10,
"1-6110-186-0083",39.48308,8.899043,11,
"1-6110-186-0083",39.526147,8.850224,12,
"1-6110-186-0083",39.546212,8.788027,13,
"1-6103-187-0083",39.546212,8.788027,1,
"1-6103-187-0083",39.526147,8.850224,2,
"1-6103-187-0083",39.48308,8.899043,3,
"1-6103-187-0083",39.426129,8.916582,4,
"1-6103-187-0083",39.381454,8.935909,5,
"1-6103-187-0083",39.304598,8.965811,6,
"1-6103-187-0083",39.291031,8.989286,7,
"1-6103-187-0083",39.287611,8.997937,8,
"1-6103-187-0083",39.281795,9.013726,9,
"1-6103-187-0083",39.264201,9.045504,10,
"1-6103-187-0083",39.257262,9.062786,11,
"1-6103-187-0083",39.22779,9.096391,12,
"1-6103-187-0083",39.216084,9.107992,13,
"1-6102-188-0083",39.216084,9.107992,1,
"1-6102-188-0083",39.22779,9.096391,2,
"1-6102-188-0083",39.257262,9.062786,3,
"1-6102-188-0083",39.264201,9.045504,4,
"1-6102-188-0083",39.281795,9.013726,5,
"1-6102-188-0083",39.287611,8.997937,6,
"1-6102-188-0083",39.291031,8.989286,7,
"1-6102-188-0083",39.304598,8.965811,8,
"1-6102-188-0083",39.381454,8.935909,9,
"1-6102-188-0083",39.426129,8.916582,10,
"1-6102-188-0083",39.48308,8.899043,11,
"1-6102-188-0083",39.526147,8.850224,12,
"1-6102-188-0083",39.546212,8.788027,13,
"1-6101-189-0083",39.546212,8.788027,1,
"1-6101-189-0083",39.526147,8.850224,2,
"1-6101-189-0083",39.48308,8.899043,3,
"1-6101-189-0083",39.426129,8.916582,4,
"1-6101-189-0083",39.381454,8.935909,5,
"1-6101-189-0083",39.304598,8.965811,6,
"1-6101-189-0083",39.291031,8.989286,7,
"1-6101-189-0083",39.287611,8.997937,8,
"1-6101-189-0083",39.281795,9.013726,9,
"1-6101-189-0083",39.264201,9.045504,10,
"1-6101-189-0083",39.257262,9.062786,11,
"1-6101-189-0083",39.22779,9.096391,12,
"1-6101-189-0083",39.216084,9.107992,13,
"1-6100-18A-0083",39.216084,9.107992,1,
"1-6100-18A-0083",39.22779,9.096391,2,
"1-6100-18A-0083",39.257262,9.062786,3,
"1-6100-18A-0083",39.264201,9.045504,4,
"1-6100-18A-0083",39.281795,9.013726,5,
"1-6100-18A-0083",39.287611,8.997937,6,
"1-6100-18A-0083",39.291031,8.989286,7,
"1-6100-18A-0083",39.304598,8.965811,8,
"1-6100-18A-0083",39.381454,8.935909,9,
"1-6100-18A-0083",39.426129,8.916582,10,
"1-6100-18A-0083",39.48308,8.899043,11,
"1-6100-18A-0083",39.526147,8.850224,12,
"1-6100-18A-0083",39.546212,8.788027,13,
"1-6099-18B-0083",39.546212,8.788027,1,
"1-6099-18B-0083",39.526147,8.850224,2,
"1-6099-18B-0083",39.48308,8.899043,3,
"1-6099-18B-0083",39.426129,8.916582,4,
"1-6099-18B-0083",39.381454,8.935909,5,
"1-6099-18B-0083",39.304598,8.965811,6,
"1-6099-18B-0083",39.291031,8.989286,7,
"1-6099-18B-0083",39.287611,8.997937,8,
"1-6099-18B-0083",39.281795,9.013726,9,
"1-6099-18B-0083",39.264201,9.045504,10,
"1-6099-18B-0083",39.257262,9.062786,11,
"1-6099-18B-0083",39.22779,9.096391,12,
"1-6099-18B-0083",39.216084,9.107992,13,
"1-6098-18C-0083",39.216084,9.107992,1,
"1-6098-18C-0083",39.22779,9.096391,2,
"1-6098-18C-0083",39.257262,9.062786,3,
"1-6098-18C-0083",39.264201,9.045504,4,
"1-6098-18C-0083",39.281795,9.013726,5,
"1-6098-18C-0083",39.287611,8.997937,6,
"1-6098-18C-0083",39.291031,8.989286,7,
"1-6098-18C-0083",39.304598,8.965811,8,
"1-6098-18C-0083",39.381454,8.935909,9,
"1-6098-18C-0083",39.426129,8.916582,10,
"1-6098-18C-0083",39.48308,8.899043,11,
"1-6098-18C-0083",39.526147,8.850224,12,
"1-6098-18C-0083",39.546212,8.788027,13,
"1-6097-18D-0083",39.546212,8.788027,1,
"1-6097-18D-0083",39.526147,8.850224,2,
"1-6097-18D-0083",39.48308,8.899043,3,
"1-6097-18D-0083",39.426129,8.916582,4,
"1-6097-18D-0083",39.381454,8.935909,5,
"1-6097-18D-0083",39.304598,8.965811,6,
"1-6097-18D-0083",39.291031,8.989286,7,
"1-6097-18D-0083",39.287611,8.997937,8,
"1-6097-18D-0083",39.281795,9.013726,9,
"1-6097-18D-0083",39.264201,9.045504,10,
"1-6097-18D-0083",39.257262,9.062786,11,
"1-6097-18D-0083",39.22779,9.096391,12,
"1-6097-18D-0083",39.216084,9.107992,13,
"1-6096-18E-0083",39.216084,9.107992,1,
"1-6096-18E-0083",39.22779,9.096391,2,
"1-6096-18E-0083",39.257262,9.062786,3,
"1-6096-18E-0083",39.264201,9.045504,4,
"1-6096-18E-0083",39.281795,9.013726,5,
"1-6096-18E-0083",39.287611,8.997937,6,
"1-6096-18E-0083",39.291031,8.989286,7,
"1-6096-18E-0083",39.304598,8.965811,8,
"1-6096-18E-0083",39.381454,8.935909,9,
"1-6096-18E-0083",39.426129,8.916582,10,
"1-6096-18E-0083",39.48308,8.899043,11,
"1-6096-18E-0083",39.526147,8.850224,12,
"1-6096-18E-0083",39.546212,8.788027,13,
"1-6095-18F-0083",39.546212,8.788027,1,
"1-6095-18F-0083",39.526147,8.850224,2,
"1-6095-18F-0083",39.48308,8.899043,3,
"1-6095-18F-0083",39.426129,8.916582,4,
"1-6095-18F-0083",39.381454,8.935909,5,
"1-6095-18F-0083",39.304598,8.965811,6,
"1-6095-18F-0083",39.291031,8.989286,7,
"1-6095-18F-0083",39.287611,8.997937,8,
"1-6095-18F-0083",39.281795,9.013726,9,
"1-6095-18F-0083",39.264201,9.045504,10,
"1-6095-18F-0083",39.257262,9.062786,11,
"1-6095-18F-0083",39.22779,9.096391,12,
"1-6095-18F-0083",39.216084,9.107992,13,
"1-6094-190-0083",39.216084,9.107992,1,
"1-6094-190-0083",39.22779,9.096391,2,
"1-6094-190-0083",39.257262,9.062786,3,
"1-6094-190-0083",39.264201,9.045504,4,
"1-6094-190-0083",39.281795,9.013726,5,
"1-6094-190-0083",39.287611,8.997937,6,
"1-6094-190-0083",39.291031,8.989286,7,
"1-6094-190-0083",39.304598,8.965811,8,
"1-6094-190-0083",39.381454,8.935909,9,
"1-6094-190-0083",39.426129,8.916582,10,
"1-6094-190-0083",39.48308,8.899043,11,
"1-6094-190-0083",39.526147,8.850224,12,
"1-6094-190-0083",39.546212,8.788027,13,
"1-6093-191-0083",39.546212,8.788027,1,
"1-6093-191-0083",39.526147,8.850224,2,
"1-6093-191-0083",39.48308,8.899043,3,
"1-6093-191-0083",39.426129,8.916582,4,
"1-6093-191-0083",39.381454,8.935909,5,
"1-6093-191-0083",39.304598,8.965811,6,
"1-6093-191-0083",39.291031,8.989286,7,
"1-6093-191-0083",39.287611,8.997937,8,
"1-6093-191-0083",39.281795,9.013726,9,
"1-6093-191-0083",39.264201,9.045504,10,
"1-6093-191-0083",39.257262,9.062786,11,
"1-6093-191-0083",39.22779,9.096391,12,
"1-6093-191-0083",39.216084,9.107992,13,
"1-6092-192-0083",39.216084,9.107992,1,
"1-6092-192-0083",39.22779,9.096391,2,
"1-6092-192-0083",39.257262,9.062786,3,
"1-6092-192-0083",39.264201,9.045504,4,
"1-6092-192-0083",39.281795,9.013726,5,
"1-6092-192-0083",39.287611,8.997937,6,
"1-6092-192-0083",39.291031,8.989286,7,
"1-6092-192-0083",39.304598,8.965811,8,
"1-6092-192-0083",39.381454,8.935909,9,
"1-6092-192-0083",39.426129,8.916582,10,
"1-6092-192-0083",39.48308,8.899043,11,
"1-6092-192-0083",39.526147,8.850224,12,
"1-6092-192-0083",39.546212,8.788027,13,
"1-6091-193-0083",39.546212,8.788027,1,
"1-6091-193-0083",39.526147,8.850224,2,
"1-6091-193-0083",39.48308,8.899043,3,
"1-6091-193-0083",39.426129,8.916582,4,
"1-6091-193-0083",39.381454,8.935909,5,
"1-6091-193-0083",39.304598,8.965811,6,
"1-6091-193-0083",39.291031,8.989286,7,
"1-6091-193-0083",39.287611,8.997937,8,
"1-6091-193-0083",39.281795,9.013726,9,
"1-6091-193-0083",39.264201,9.045504,10,
"1-6091-193-0083",39.257262,9.062786,11,
"1-6091-193-0083",39.22779,9.096391,12,
"1-6091-193-0083",39.216084,9.107992,13,
"1-6090-194-0083",39.216084,9.107992,1,
"1-6090-194-0083",39.22779,9.096391,2,
"1-6090-194-0083",39.257262,9.062786,3,
"1-6090-194-0083",39.264201,9.045504,4,
"1-6090-194-0083",39.281795,9.013726,5,
"1-6090-194-0083",39.287611,8.997937,6,
"1-6090-194-0083",39.291031,8.989286,7,
"1-6090-194-0083",39.304598,8.965811,8,
"1-6090-194-0083",39.381454,8.935909,9,
"1-6090-194-0083",39.426129,8.916582,10,
"1-6090-194-0083",39.48308,8.899043,11,
"1-6090-194-0083",39.526147,8.850224,12,
"1-6090-194-0083",39.546212,8.788027,13,
"1-6089-195-0083",39.546212,8.788027,1,
"1-6089-195-0083",39.526147,8.850224,2,
"1-6089-195-0083",39.48308,8.899043,3,
"1-6089-195-0083",39.426129,8.916582,4,
"1-6089-195-0083",39.381454,8.935909,5,
"1-6089-195-0083",39.304598,8.965811,6,
"1-6089-195-0083",39.291031,8.989286,7,
"1-6089-195-0083",39.287611,8.997937,8,
"1-6089-195-0083",39.281795,9.013726,9,
"1-6089-195-0083",39.264201,9.045504,10,
"1-6089-195-0083",39.257262,9.062786,11,
"1-6089-195-0083",39.22779,9.096391,12,
"1-6089-195-0083",39.216084,9.107992,13,
"1-6088-196-0083",39.216084,9.107992,1,
"1-6088-196-0083",39.22779,9.096391,2,
"1-6088-196-0083",39.257262,9.062786,3,
"1-6088-196-0083",39.264201,9.045504,4,
"1-6088-196-0083",39.281795,9.013726,5,
"1-6088-196-0083",39.287611,8.997937,6,
"1-6088-196-0083",39.291031,8.989286,7,
"1-6088-196-0083",39.304598,8.965811,8,
"1-6088-196-0083",39.381454,8.935909,9,
"1-6088-196-0083",39.426129,8.916582,10,
"1-6088-196-0083",39.48308,8.899043,11,
"1-6088-196-0083",39.526147,8.850224,12,
"1-6088-196-0083",39.546212,8.788027,13,
"1-6087-197-0083",39.546212,8.788027,1,
"1-6087-197-0083",39.526147,8.850224,2,
"1-6087-197-0083",39.48308,8.899043,3,
"1-6087-197-0083",39.426129,8.916582,4,
"1-6087-197-0083",39.381454,8.935909,5,
"1-6087-197-0083",39.304598,8.965811,6,
"1-6087-197-0083",39.291031,8.989286,7,
"1-6087-197-0083",39.287611,8.997937,8,
"1-6087-197-0083",39.281795,9.013726,9,
"1-6087-197-0083",39.264201,9.045504,10,
"1-6087-197-0083",39.257262,9.062786,11,
"1-6087-197-0083",39.22779,9.096391,12,
"1-6087-197-0083",39.216084,9.107992,13,
"1-6086-198-0083",39.216084,9.107992,1,
"1-6086-198-0083",39.22779,9.096391,2,
"1-6086-198-0083",39.257262,9.062786,3,
"1-6086-198-0083",39.264201,9.045504,4,
"1-6086-198-0083",39.281795,9.013726,5,
"1-6086-198-0083",39.287611,8.997937,6,
"1-6086-198-0083",39.291031,8.989286,7,
"1-6086-198-0083",39.304598,8.965811,8,
"1-6086-198-0083",39.381454,8.935909,9,
"1-6086-198-0083",39.426129,8.916582,10,
"1-6086-198-0083",39.48308,8.899043,11,
"1-6086-198-0083",39.526147,8.850224,12,
"1-6086-198-0083",39.546212,8.788027,13,
"1-6085-199-0083",39.546212,8.788027,1,
"1-6085-199-0083",39.526147,8.850224,2,
"1-6085-199-0083",39.48308,8.899043,3,
"1-6085-199-0083",39.426129,8.916582,4,
"1-6085-199-0083",39.381454,8.935909,5,
"1-6085-199-0083",39.304598,8.965811,6,
"1-6085-199-0083",39.291031,8.989286,7,
"1-6085-199-0083",39.287611,8.997937,8,
"1-6085-199-0083",39.281795,9.013726,9,
"1-6085-199-0083",39.264201,9.045504,10,
"1-6085-199-0083",39.257262,9.062786,11,
"1-6085-199-0083",39.22779,9.096391,12,
"1-6085-199-0083",39.216084,9.107992,13,
"1-6084-19A-0083",39.216084,9.107992,1,
"1-6084-19A-0083",39.22779,9.096391,2,
"1-6084-19A-0083",39.257262,9.062786,3,
"1-6084-19A-0083",39.264201,9.045504,4,
"1-6084-19A-0083",39.281795,9.013726,5,
"1-6084-19A-0083",39.287611,8.997937,6,
"1-6084-19A-0083",39.291031,8.989286,7,
"1-6084-19A-0083",39.304598,8.965811,8,
"1-6084-19A-0083",39.381454,8.935909,9,
"1-6084-19A-0083",39.426129,8.916582,10,
"1-6084-19A-0083",39.48308,8.899043,11,
"1-6084-19A-0083",39.526147,8.850224,12,
"1-6084-19A-0083",39.546212,8.788027,13,
"1-6083-19B-0083",39.546212,8.788027,1,
"1-6083-19B-0083",39.526147,8.850224,2,
"1-6083-19B-0083",39.48308,8.899043,3,
"1-6083-19B-0083",39.426129,8.916582,4,
"1-6083-19B-0083",39.381454,8.935909,5,
"1-6083-19B-0083",39.304598,8.965811,6,
"1-6083-19B-0083",39.291031,8.989286,7,
"1-6083-19B-0083",39.287611,8.997937,8,
"1-6083-19B-0083",39.281795,9.013726,9,
"1-6083-19B-0083",39.264201,9.045504,10,
"1-6083-19B-0083",39.257262,9.062786,11,
"1-6083-19B-0083",39.22779,9.096391,12,
"1-6083-19B-0083",39.216084,9.107992,13,
"1-6082-19C-0083",39.216084,9.107992,1,
"1-6082-19C-0083",39.22779,9.096391,2,
"1-6082-19C-0083",39.257262,9.062786,3,
"1-6082-19C-0083",39.264201,9.045504,4,
"1-6082-19C-0083",39.281795,9.013726,5,
"1-6082-19C-0083",39.287611,8.997937,6,
"1-6082-19C-0083",39.291031,8.989286,7,
"1-6082-19C-0083",39.304598,8.965811,8,
"1-6082-19C-0083",39.381454,8.935909,9,
"1-6082-19C-0083",39.426129,8.916582,10,
"1-6082-19C-0083",39.48308,8.899043,11,
"1-6082-19C-0083",39.526147,8.850224,12,
"1-6082-19C-0083",39.546212,8.788027,13,
"1-6081-19D-0083",39.546212,8.788027,1,
"1-6081-19D-0083",39.526147,8.850224,2,
"1-6081-19D-0083",39.48308,8.899043,3,
"1-6081-19D-0083",39.426129,8.916582,4,
"1-6081-19D-0083",39.381454,8.935909,5,
"1-6081-19D-0083",39.304598,8.965811,6,
"1-6081-19D-0083",39.291031,8.989286,7,
"1-6081-19D-0083",39.287611,8.997937,8,
"1-6081-19D-0083",39.281795,9.013726,9,
"1-6081-19D-0083",39.264201,9.045504,10,
"1-6081-19D-0083",39.257262,9.062786,11,
"1-6081-19D-0083",39.22779,9.096391,12,
"1-6081-19D-0083",39.216084,9.107992,13,
"1-6080-19E-0083",39.216084,9.107992,1,
"1-6080-19E-0083",39.22779,9.096391,2,
"1-6080-19E-0083",39.257262,9.062786,3,
"1-6080-19E-0083",39.264201,9.045504,4,
"1-6080-19E-0083",39.281795,9.013726,5,
"1-6080-19E-0083",39.287611,8.997937,6,
"1-6080-19E-0083",39.291031,8.989286,7,
"1-6080-19E-0083",39.304598,8.965811,8,
"1-6080-19E-0083",39.381454,8.935909,9,
"1-6080-19E-0083",39.426129,8.916582,10,
"1-6080-19E-0083",39.48308,8.899043,11,
"1-6080-19E-0083",39.526147,8.850224,12,
"1-6080-19E-0083",39.546212,8.788027,13,
"1-6073-19F-0083",39.902038,8.603982,1,
"1-6073-19F-0083",39.810761,8.641456,2,
"1-6073-19F-0083",39.75293,8.641149,3,
"1-6073-19F-0083",39.692633,8.696463,4,
"1-6073-19F-0083",39.610881,8.741016,5,
"1-6073-19F-0083",39.546212,8.788027,6,
"1-6073-19F-0083",39.526147,8.850224,7,
"1-6073-19F-0083",39.48308,8.899043,8,
"1-6073-19F-0083",39.426129,8.916582,9,
"1-6073-19F-0083",39.381454,8.935909,10,
"1-6073-19F-0083",39.304598,8.965811,11,
"1-6073-19F-0083",39.291031,8.989286,12,
"1-6073-19F-0083",39.287611,8.997937,13,
"1-6073-19F-0083",39.281795,9.013726,14,
"1-6073-19F-0083",39.264201,9.045504,15,
"1-6073-19F-0083",39.257262,9.062786,16,
"1-6073-19F-0083",39.22779,9.096391,17,
"1-6073-19F-0083",39.216084,9.107992,18,
"1-6072-1A0-0083",39.216084,9.107992,1,
"1-6072-1A0-0083",39.22779,9.096391,2,
"1-6072-1A0-0083",39.257262,9.062786,3,
"1-6072-1A0-0083",39.264201,9.045504,4,
"1-6072-1A0-0083",39.281795,9.013726,5,
"1-6072-1A0-0083",39.287611,8.997937,6,
"1-6072-1A0-0083",39.291031,8.989286,7,
"1-6072-1A0-0083",39.304598,8.965811,8,
"1-6071-1A1-0083",40.924599,9.498301,1,
"1-6071-1A1-0083",40.92238,9.49458,2,
"1-6071-1A1-0083",40.857061,9.431094,3,
"1-6071-1A1-0083",40.838383,9.404229,4,
"1-6071-1A1-0083",40.829635,9.322818,5,
"1-6071-1A1-0083",40.772052,9.181317,6,
"1-6071-1A1-0083",40.713274,9.107759,7,
"1-6071-1A1-0083",40.672022,9.046025,8,
"1-6071-1A1-0083",40.627337,8.986503,9,
"1-6071-1A1-0083",40.609504,8.933753,10,
"1-6071-1A2-0083",40.92238,9.49458,1,
"1-6071-1A2-0083",40.857061,9.431094,2,
"1-6071-1A2-0083",40.838383,9.404229,3,
"1-6071-1A2-0083",40.829635,9.322818,4,
"1-6071-1A2-0083",40.772052,9.181317,5,
"1-6071-1A2-0083",40.713274,9.107759,6,
"1-6071-1A2-0083",40.672022,9.046025,7,
"1-6071-1A2-0083",40.627337,8.986503,8,
"1-6071-1A2-0083",40.609504,8.933753,9,
"1-6070-1A3-0083",40.609504,8.933753,1,
"1-6070-1A3-0083",40.627337,8.986503,2,
"1-6070-1A3-0083",40.672022,9.046025,3,
"1-6070-1A3-0083",40.713274,9.107759,4,
"1-6070-1A3-0083",40.772052,9.181317,5,
"1-6070-1A3-0083",40.829635,9.322818,6,
"1-6070-1A3-0083",40.838383,9.404229,7,
"1-6070-1A3-0083",40.857061,9.431094,8,
"1-6070-1A3-0083",40.92238,9.49458,9,
"1-6070-1A3-0083",40.924599,9.498301,10,
"1-6070-1A4-0083",40.609504,8.933753,1,
"1-6070-1A4-0083",40.627337,8.986503,2,
"1-6070-1A4-0083",40.672022,9.046025,3,
"1-6070-1A4-0083",40.713274,9.107759,4,
"1-6070-1A4-0083",40.772052,9.181317,5,
"1-6070-1A4-0083",40.829635,9.322818,6,
"1-6070-1A4-0083",40.838383,9.404229,7,
"1-6070-1A4-0083",40.857061,9.431094,8,
"1-6070-1A4-0083",40.92238,9.49458,9,
"1-6038-1A5-0083",39.216084,9.107992,1,
"1-6038-1A5-0083",39.22779,9.096391,2,
"1-6038-1A5-0083",39.257262,9.062786,3,
"1-6038-1A5-0083",39.264201,9.045504,4,
"1-6038-1A5-0083",39.281795,9.013726,5,
"1-6038-1A5-0083",39.287611,8.997937,6,
