route_id,service_id,trip_id,trip_headsign,block_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
10083,4939-1EA-0083-1,1-4939-1EA-0083,"CAGLIARI",,"1-4939-1EA-0083",4939,1,1
10083,4938-1EB-0083-1,1-4938-1EB-0083,"MACOMER",,"1-4938-1EB-0083",4938,1,1
10083,4937-1EC-0083-1,1-4937-1EC-0083,"CAGLIARI",,"1-4937-1EC-0083",4937,1,1
10083,4936-1ED-0083-1,1-4936-1ED-0083,"MACOMER",,"1-4936-1ED-0083",4936,1,1
10083,4935-1EE-0083-1,1-4935-1EE-0083,"CAGLIARI",,"1-4935-1EE-0083",4935,1,1
10083,4839-1EF-0083-1,1-4839-1EF-0083,"CAGLIARI",,"1-4839-1EF-0083",4839,1,1
10083,4837-1F0-0083-1,1-4837-1F0-0083,"CAGLIARI",,"1-4837-1F0-0083",4837,1,1
10083,4835-1F1-0083-1,1-4835-1F1-0083,"CAGLIARI",,"1-4835-1F1-0083",4835,1,1
10083,4834-1F2-0083-1,1-4834-1F2-0083,"SASSARI",,"1-4834-1F2-0083",4834,1,1
10083,4833-1F3-0083-1,1-4833-1F3-0083,"CAGLIARI",,"1-4833-1F3-0083",4833,1,1
10083,4832-1F4-0083-1,1-4832-1F4-0083,"SASSARI",,"1-4832-1F4-0083",4832,1,1
10083,4831-1F5-0083-1,1-4831-1F5-0083,"CAGLIARI",,"1-4831-1F5-0083",4831,1,1
10083,4830-1F6-0083-1,1-4830-1F6-0083,"PORTO TORRES MARITTIMA",,"1-4830-1F6-0083",4830,1,1
10083,4829-1F7-0083-1,1-4829-1F7-0083,"CAGLIARI",,"1-4829-1F7-0083",4829,1,1
10083,4828-1F8-0083-1,1-4828-1F8-0083,"PORTO TORRES MARITTIMA",,"1-4828-1F8-0083",4828,1,1
10083,4827-1F9-0083-1,1-4827-1F9-0083,"CAGLIARI",,"1-4827-1F9-0083",4827,1,1
10083,4826-1FA-0083-1,1-4826-1FA-0083,"SASSARI",,"1-4826-1FA-0083",4826,1,1
10083,4825-1FB-0083-1,1-4825-1FB-0083,"CAGLIARI",,"1-4825-1FB-0083",4825,1,1
10083,4824-1FC-0083-1,1-4824-1FC-0083,"SASSARI",,"1-4824-1FC-0083",4824,1,1
10083,4791-1FD-0083-1,1-4791-1FD-0083,"MACOMER",,"1-4791-1FD-0083",4791,1,1
10083,4791-1FE-0083-1,1-4791-1FE-0083,"MACOMER",,"1-4791-1FE-0083",4791,1,1
10083,4790-1FF-0083-1,1-4790-1FF-0083,"Olbia Terranova",,"1-4790-1FF-0083",4790,1,1
10083,4790-200-0083-1,1-4790-200-0083,"OLBIA",,"1-4790-200-0083",4790,1,1
10083,4760-201-0083-1,1-4760-201-0083,"OLBIA",,"1-4760-201-0083",4760,1,1
10083,4760-202-0083-1,1-4760-202-0083,"Olbia Terranova",,"1-4760-202-0083",4760,1,1
10083,4758-203-0083-1,1-4758-203-0083,"OLBIA",,"1-4758-203-0083",4758,1,1
10083,4758-204-0083-1,1-4758-204-0083,"Olbia Terranova",,"1-4758-204-0083",4758,1,1
10083,4757-205-0083-1,1-4757-205-0083,"CAGLIARI",,"1-4757-205-0083",4757,1,1
10083,4757-206-0083-1,1-4757-206-0083,"CAGLIARI",,"1-4757-206-0083",4757,1,1
10083,4756-207-0083-1,1-4756-207-0083,"OLBIA",,"1-4756-207-0083",4756,1,1
10083,4756-208-0083-1,1-4756-208-0083,"Olbia Terranova",,"1-4756-208-0083",4756,1,1
10083,4755-209-0083-1,1-4755-209-0083,"CAGLIARI",,"1-4755-209-0083",4755,1,1
10083,4755-20A-0083-1,1-4755-20A-0083,"CAGLIARI",,"1-4755-20A-0083",4755,1,1
10083,4754-20B-0083-1,1-4754-20B-0083,"OLBIA",,"1-4754-20B-0083",4754,1,1
10083,4754-20C-0083-1,1-4754-20C-0083,"Olbia Terranova",,"1-4754-20C-0083",4754,1,1
10083,4753-20D-0083-1,1-4753-20D-0083,"CAGLIARI",,"1-4753-20D-0083",4753,1,1
10083,4753-20E-0083-1,1-4753-20E-0083,"CAGLIARI",,"1-4753-20E-0083",4753,1,1
10083,4752-20F-0083-1,1-4752-20F-0083,"OLBIA",,"1-4752-20F-0083",4752,1,1
10083,4752-210-0083-1,1-4752-210-0083,"Olbia Terranova",,"1-4752-210-0083",4752,1,1
10083,4751-211-0083-1,1-4751-211-0083,"CAGLIARI",,"1-4751-211-0083",4751,1,1
10083,4751-212-0083-1,1-4751-212-0083,"CAGLIARI",,"1-4751-212-0083",4751,1,1
10083,4750-213-0083-1,1-4750-213-0083,"OLBIA",,"1-4750-213-0083",4750,1,1
10083,4750-214-0083-1,1-4750-214-0083,"Olbia Terranova",,"1-4750-214-0083",4750,1,1
10083,22075-215-0083-1,1-22075-215-0083,"CAGLIARI",,"1-22075-215-0083",22075,1,1
10083,22074-216-0083-1,1-22074-216-0083,"S.GAVINO",,"1-22074-216-0083",22074,1,1
10083,22073-217-0083-1,1-22073-217-0083,"CAGLIARI",,"1-22073-217-0083",22073,1,1
10083,22072-218-0083-1,1-22072-218-0083,"S.GAVINO",,"1-22072-218-0083",22072,1,1
10083,22071-219-0083-1,1-22071-219-0083,"CAGLIARI",,"1-22071-219-0083",22071,1,1
10083,22070-21A-0083-1,1-22070-21A-0083,"S.GAVINO",,"1-22070-21A-0083",22070,1,1
10083,22069-21B-0083-1,1-22069-21B-0083,"CAGLIARI",,"1-22069-21B-0083",22069,1,1
10083,22068-21C-0083-1,1-22068-21C-0083,"S.GAVINO",,"1-22068-21C-0083",22068,1,1
10083,22067-21D-0083-1,1-22067-21D-0083,"CAGLIARI",,"1-22067-21D-0083",22067,1,1
